interval_start_local,HB_NORTH,time_hour,time_dayofweek,time_is_weekend,time_hour_sin,time_hour_cos,weather_temp_7d_mean,weather_temp_anom,weather_temp_f_lag1,weather_CDD65_lag1,weather_HDD65_lag1,weather_dewpoint_C_lag1,weather_deltaT_dew_C_lag1,weather_slp_hPa_lag1,weather_windspd_ms_lag1,weather_temp_f_lag2,weather_CDD65_lag2,weather_HDD65_lag2,weather_dewpoint_C_lag2,weather_deltaT_dew_C_lag2,weather_slp_hPa_lag2,weather_windspd_ms_lag2,weather_temp_f_lag4,weather_CDD65_lag4,weather_HDD65_lag4,weather_dewpoint_C_lag4,weather_deltaT_dew_C_lag4,weather_slp_hPa_lag4,weather_windspd_ms_lag4,weather_temp_f_lag12,weather_CDD65_lag12,weather_HDD65_lag12,weather_dewpoint_C_lag12,weather_deltaT_dew_C_lag12,weather_slp_hPa_lag12,weather_windspd_ms_lag12,weather_temp_f_lag24,weather_CDD65_lag24,weather_HDD65_lag24,weather_dewpoint_C_lag24,weather_deltaT_dew_C_lag24,weather_slp_hPa_lag24,weather_windspd_ms_lag24,load_ramp_hist,load_rolling_6h_hist,load_rolling_24h_hist,load_vol_24h_hist,load_system_lag1,load_system_lag2,load_system_lag4,load_system_lag12,load_system_lag24,solar_share_centerwest,solar_share_northwest,solar_share_fareast,solar_share_southeast,solar_share_centereast,solar_system_wide_lag1,solar_centerwest_lag1,solar_northwest_lag1,solar_fareast_lag1,solar_southeast_lag1,solar_centereast_lag1,solar_total_regions_lag1,solar_system_wide_lag2,solar_centerwest_lag2,solar_northwest_lag2,solar_fareast_lag2,solar_southeast_lag2,solar_centereast_lag2,solar_total_regions_lag2,solar_system_wide_lag4,solar_centerwest_lag4,solar_northwest_lag4,solar_fareast_lag4,solar_southeast_lag4,solar_centereast_lag4,solar_total_regions_lag4,solar_system_wide_lag12,solar_centerwest_lag12,solar_northwest_lag12,solar_fareast_lag12,solar_southeast_lag12,solar_centereast_lag12,solar_total_regions_lag12,solar_system_wide_lag24,solar_centerwest_lag24,solar_northwest_lag24,solar_fareast_lag24,solar_southeast_lag24,solar_centereast_lag24,solar_total_regions_lag24,wind_share_lz_south_houston,wind_share_lz_west,wind_share_lz_north,wind_system_wide_lag1,wind_lz_south_houston_lag1,wind_lz_west_lag1,wind_lz_north_lag1,wind_total_regions_lag1,wind_system_wide_lag2,wind_lz_south_houston_lag2,wind_lz_west_lag2,wind_lz_north_lag2,wind_total_regions_lag2,wind_system_wide_lag4,wind_lz_south_houston_lag4,wind_lz_west_lag4,wind_lz_north_lag4,wind_total_regions_lag4,wind_system_wide_lag12,wind_lz_south_houston_lag12,wind_lz_west_lag12,wind_lz_north_lag12,wind_total_regions_lag12,wind_system_wide_lag24,wind_lz_south_houston_lag24,wind_lz_west_lag24,wind_lz_north_lag24,wind_total_regions_lag24,price_ramp_hist,price_rolling_6h_hist,price_rolling_24h_hist,price_vol_24h_hist,price_lag1,price_lag2,price_lag4,price_lag12,price_lag24,is_90th_percentile
2023-08-24 19:00:00,4140.13,19,3,0,-0.9659258262890684,0.2588190451025203,95.70767857142856,6.222321428571419,101.93,36.92999999999999,0.0,19.15,19.699999999999996,1014.2,2.6,100.94,35.94,0.0,19.4,18.9,1014.5,3.1,95.99,30.989999999999995,0.0,20.6,14.949999999999996,1015.35,2.05,89.06,24.06,0.0,20.0,11.7,1013.5,3.6,100.94,35.94,0.0,18.9,19.4,1014.5,2.6,-3667.25,73825.26388888889,68497.5625,11503.260336885984,65888.0,69555.25,75208.41666666667,77881.25,59960.833333333336,0.4705424613948019,0.0841532794964464,0.2138632865863148,0.1026388144356637,0.128802158086773,7993.13,1754.58,323.51,1543.83,509.58,693.02,4824.52,10370.42,2171.64,370.9,2654.44,711.54,929.56,6838.08,11974.03,2394.4,403.23,3622.92,768.97,1156.26,8345.78,652.85,129.46,22.73,251.25,35.22,101.67,540.3299999999999,2450.71,417.34,52.56,319.89,43.03,163.26,996.08,0.2737282167820341,0.6942784746289127,0.0319933085890532,6207.76,1569.97,4476.97,160.82,6207.76,5827.04,1355.25,4342.74,129.05,5827.04,5639.18,939.98,4610.28,88.92,5639.18,3899.19,102.9,3171.4,624.89,3899.19,10806.41,2456.5,7761.52,588.39,10806.41,-2952.8900000000003,1352.6549999999995,384.76416666666665,911.2703098943402,100.18,3053.07,3258.95,40.08,74.39,1
2023-08-24 20:00:00,1791.37,20,3,0,-0.8660254037844386,0.5000000000000001,95.68410714285714,8.315892857142856,104.0,39.0,0.0,18.3,21.7,1012.9,0.0,101.93,36.92999999999999,0.0,19.15,19.699999999999996,1014.2,2.6,100.04,35.03999999999999,0.0,20.0,17.799999999999997,1015.3,0.0,87.98,22.980000000000004,0.0,20.0,11.1,1013.6,2.6,102.02,37.02,0.0,17.8,21.1,1013.5,3.1,-3455.916666666664,70650.08333333333,68600.53125,11434.377597233815,62432.083333333336,65888.0,73132.75,81769.33333333333,57229.166666666664,0.6988727858293076,0.1352657004830917,0.1159420289855072,0.0128824476650563,0.037037037037037,2216.87,544.22,97.33,247.35,118.71,148.97,1156.5800000000002,7993.13,1754.58,323.51,1543.83,509.58,693.02,4824.52,11718.79,2344.28,390.67,3394.23,755.19,1209.35,8093.720000000001,5833.12,1349.89,219.74,1635.09,277.97,681.16,4163.85,53.13,6.95,0.94,0.43,0.01,0.16,8.49,0.2701751656477651,0.6728121072348111,0.0570127271174238,6503.86,1780.29,4515.49,208.08,6503.86,6207.76,1569.97,4476.97,160.82,6207.76,5543.2,1089.22,4354.82,99.16,5543.2,2490.32,40.72,2110.14,339.46,2490.3199999999997,8577.51,1741.27,6326.06,510.18,8577.51,4039.95,2031.39,554.1700000000001,1187.1997127511956,4140.13,100.18,1566.29,29.09,454.17,1
2023-08-25 15:00:00,412.47,15,4,0,-0.7071067811865471,-0.7071067811865479,95.60589285714286,-2.5858928571428663,93.02,28.019999999999996,0.0,20.6,13.299999999999995,1013.7,2.1,91.04,26.039999999999992,0.0,20.6,12.199999999999996,1013.3,2.6,86.0,21.0,0.0,20.6,9.4,1012.5,0.0,95.54,30.539999999999992,0.0,18.3,16.999999999999996,1012.1,2.35,95.99,30.989999999999995,0.0,20.6,14.949999999999996,1015.35,2.05,-3517.666666666657,82489.11111111111,69093.375,11143.555250384024,77791.91666666667,81309.58333333333,84206.0,58563.916666666664,75208.41666666667,0.2697604502922798,0.0412167280547122,0.458900041610307,0.0880549967340058,0.1420677833086951,12622.64,2392.78,412.61,3765.12,727.39,1214.05,8511.95,13128.45,2503.15,415.25,4039.23,770.56,1253.44,8981.630000000001,13351.17,2505.78,424.68,4178.15,739.96,1367.45,9216.02,0.23,0.0,0.0,0.02,0.0,0.2,0.22,11974.03,2394.4,403.23,3622.92,768.97,1156.26,8345.78,0.4011872476247752,0.5839056945414816,0.0149070578337431,6273.16,2000.24,4206.02,66.9,6273.16,6072.06,1352.82,4694.8,24.44,6072.0599999999995,3836.04,133.73,3684.82,17.49,3836.04,10933.35,1224.56,8664.42,1044.37,10933.35,5639.18,939.98,4610.28,88.92,5639.18,18.43,45.15499999999985,608.35875,1214.157025280297,77.47,59.04,32.53,21.89,3258.95,1
2023-08-25 17:00:00,388.58,17,4,0,-0.9659258262890684,-0.2588190451025206,95.615,6.404999999999987,102.02,37.02,0.0,21.1,17.799999999999997,1013.6,2.1,95.0,30.0,0.0,20.6,14.4,1013.8,1.05,91.04,26.039999999999992,0.0,20.6,12.199999999999996,1013.3,2.6,93.02,28.019999999999996,0.0,20.0,13.9,1012.1,3.1,100.94,35.94,0.0,19.4,18.9,1014.5,3.1,-2173.25,79056.33333333333,69056.02430555555,11126.90817293015,72635.75,74809.0,81309.58333333333,67879.83333333333,69555.25,0.2836285494589993,0.0506233866095457,0.4663796891305542,0.0911160542648431,0.1082523205360575,11983.21,2161.49,372.33,3850.09,720.21,1061.7,8165.82,12316.29,2275.54,347.68,3871.01,742.78,1198.4,8435.41,13128.45,2503.15,415.25,4039.23,770.56,1253.44,8981.630000000001,0.22,0.0,0.0,0.02,0.0,0.2,0.22,10370.42,2171.64,370.9,2654.44,711.54,929.56,6838.08,0.5185763897084393,0.4285921093419311,0.0528315009496295,6337.77,3127.94,3051.15,158.68,6337.77,6168.89,2474.88,3602.05,91.96,6168.89,6072.06,1352.82,4694.8,24.44,6072.0599999999995,8928.25,726.33,7452.15,749.77,8928.25,5827.04,1355.25,4342.74,129.05,5827.04,-233.59000000000003,135.0766666666665,431.94666666666666,1051.6803588653672,178.88,412.47,59.04,22.31,3053.07,1
2023-08-25 18:00:00,1512.02,18,4,0,-1.0,-1.8369701987210294e-16,95.60857142857144,8.391428571428563,104.0,39.0,0.0,18.9,21.1,1012.9,0.0,102.02,37.02,0.0,21.1,17.799999999999997,1013.6,2.1,93.02,28.019999999999996,0.0,20.6,13.299999999999995,1013.7,2.1,92.48,27.47999999999999,0.0,20.3,13.299999999999994,1012.05,3.1,101.93,36.92999999999999,0.0,19.15,19.699999999999996,1014.2,2.6,-2822.8333333333285,76657.48611111111,69066.76041666667,11127.535098861754,69812.91666666667,72635.75,77791.91666666667,73595.33333333333,65888.0,0.3112146055191325,0.060807121565709,0.4175042163972352,0.1010681539662445,0.1094059025516786,10768.51,2065.61,368.68,3396.55,663.58,788.38,7282.8,11983.21,2161.49,372.33,3850.09,720.21,1061.7,8165.82,12622.64,2392.78,412.61,3765.12,727.39,1214.05,8511.95,0.47,0.0,0.0,0.26,0.0,0.2,0.46,7993.13,1754.58,323.51,1543.83,509.58,693.02,4824.52,0.5163116313664496,0.4393203924618322,0.0443679761717181,6355.11,3295.61,2723.75,335.75,6355.110000000001,6337.77,3127.94,3051.15,158.68,6337.77,6273.16,2000.24,4206.02,66.9,6273.16,6896.71,389.62,5913.99,593.1,6896.71,6207.76,1569.97,4476.97,160.82,6207.76,209.7,194.4183333333332,320.92625000000004,891.3718451466302,388.58,178.88,77.47,27.0,100.18,1
2023-08-25 19:00:00,3481.45,19,4,0,-0.9659258262890684,0.2588190451025203,95.60214285714284,9.387857142857143,104.99,39.989999999999995,0.0,18.35,22.199999999999996,1012.55,1.3,104.0,39.0,0.0,18.9,21.1,1012.9,0.0,95.0,30.0,0.0,20.6,14.4,1013.8,1.05,89.96000000000001,24.960000000000008,0.0,20.6,11.6,1011.7,2.6,104.0,39.0,0.0,18.3,21.7,1012.9,0.0,-3524.5,73774.59722222223,69083.44444444445,11122.861016258388,66288.41666666667,69812.91666666667,74809.0,78659.5,62432.083333333336,0.3925445596116048,0.0780318174945823,0.3332773363347724,0.0970987955045609,0.0990474910544794,7518.28,1538.95,300.69,2064.55,499.78,541.01,4944.9800000000005,10768.51,2065.61,368.68,3396.55,663.58,788.38,7282.8,12316.29,2275.54,347.68,3871.01,742.78,1198.4,8435.41,822.95,113.25,21.95,417.99,33.43,97.03,683.65,2216.87,544.22,97.33,247.35,118.71,148.97,1156.5800000000002,0.4701082331641976,0.4766710493585871,0.0532207174772153,5902.23,3047.39,2592.97,261.87,5902.23,6355.11,3295.61,2723.75,335.75,6355.110000000001,6168.89,2474.88,3602.05,91.96,6168.89,5330.9,212.32,4683.63,434.95,5330.9,6503.86,1780.29,4515.49,208.08,6503.86,1123.44,438.07666666666654,379.7529166666667,922.223876401043,1512.02,388.58,412.47,27.08,4140.13,1
2023-08-25 20:00:00,3622.91,20,4,0,-0.8660254037844386,0.5000000000000001,95.585,9.495000000000005,105.08,40.08000000000001,0.0,16.1,24.5,1011.7,3.1,104.99,39.989999999999995,0.0,18.35,22.199999999999996,1012.55,1.3,102.02,37.02,0.0,21.1,17.799999999999997,1013.6,2.1,87.98,22.980000000000004,0.0,20.6,10.5,1011.8,2.6,105.08,40.08000000000001,0.0,17.8,22.8,1011.9,2.6,-3370.5000000000073,70709.31944444444,69103.6875,11110.66496796425,62917.916666666664,66288.41666666667,72635.75,82656.16666666667,59365.75,0.0911577028258887,0.0350957155879671,0.8577939835916134,0.0077484047402005,0.0082041932543299,2146.2,467.34,92.9,396.78,115.6,117.92,1190.54,7518.28,1538.95,300.69,2064.55,499.78,541.01,4944.9800000000005,11983.21,2161.49,372.33,3850.09,720.21,1061.7,8165.82,6796.84,1289.59,220.22,2241.79,350.27,648.97,4750.84,18.24,4.34,0.84,0.72,0.08,0.23,6.21,0.3566124145968823,0.5719907658170869,0.0713968195860306,5346.79,2513.57,2548.66,284.56,5346.79,5902.23,3047.39,2592.97,261.87,5902.23,6337.77,3127.94,3051.15,158.68,6337.77,3578.26,74.45,3205.01,298.8,3578.26,6556.08,1771.29,4411.01,373.78,6556.08,1969.43,1008.4783333333332,352.30791666666664,808.2035826716536,3481.45,1512.02,178.88,25.16,1791.37,1
2023-08-26 14:00:00,3006.96,14,5,1,-0.4999999999999998,-0.8660254037844388,95.50035714285714,-5.5403571428571325,89.96000000000001,24.960000000000008,0.0,18.9,13.300000000000004,1012.4,4.1,86.53999999999999,21.539999999999992,0.0,18.05,12.25,1011.75,3.5999999999999996,87.08000000000001,22.080000000000013,0.0,17.8,12.8,1011.3,3.6,96.08,31.080000000000013,0.0,17.2,18.4,1010.8,3.6,93.02,28.019999999999996,0.0,20.6,13.299999999999995,1013.7,2.1,-1924.5,80444.11111111111,67520.18055555556,10737.473673396356,79673.75,81598.25,80908.16666666667,52742.5,77791.91666666667,0.2367594750858023,0.0490555814269965,0.5001779095071095,0.0854577393132568,0.1285492946668348,11387.08,2334.4,425.65,4102.42,704.89,1165.01,8732.37,11876.07,2305.25,418.25,4160.97,748.88,1316.47,8949.82,10650.41,2093.86,419.62,3613.68,726.61,1339.03,8192.8,0.3,0.0,0.0,0.01,0.09,0.2,0.3,12622.64,2392.78,412.61,3765.12,727.39,1214.05,8511.95,0.3011157403882066,0.6658435497731896,0.0330407098386038,2523.88,510.51,2004.14,9.23,2523.88,2655.84,283.71,2350.89,21.24,2655.8399999999997,4145.36,98.19,3711.74,335.43,4145.36,8275.94,692.58,6293.6,1289.76,8275.94,6273.16,2000.24,4206.02,66.9,6273.16,25.97,37.43999999999985,434.0370833333334,1009.2355943182688,76.16,50.19,25.91,27.11,77.47,1
2023-08-26 19:00:00,278.02,19,5,1,-0.9659258262890684,0.2588190451025203,95.52821428571428,10.991785714285726,106.52,41.52000000000001,0.0,17.200000000000003,24.200000000000003,1010.95,0.0,105.98,40.98,0.0,18.3,22.8,1011.3,0.0,94.55,29.549999999999997,0.0,19.15,15.6,1012.45,2.05,93.02,28.019999999999996,0.0,17.2,16.7,1011.5,4.1,105.08,40.08000000000001,0.0,16.1,24.5,1011.7,3.1,-3601.583333333336,72239.23611111111,67204.5,10622.245363661352,64542.333333333336,68143.91666666667,73633.75,75940.08333333333,62917.916666666664,0.2644890340643956,0.0733201119925338,0.4282547830144657,0.1139290713952403,0.1200069995333644,5599.86,627.74,171.49,2092.04,403.41,501.49,3796.17,8736.35,663.83,245.09,3304.4,578.49,919.44,5711.25,10024.34,1199.81,358.83,3977.69,669.09,987.02,7192.4400000000005,677.5,61.13,15.88,411.47,37.47,99.24,625.19,2146.2,467.34,92.9,396.78,115.6,117.92,1190.54,0.2721276412392863,0.6935364246269384,0.0343359341337752,7474.18,2189.48,4988.71,295.99,7474.18,6579.71,2141.36,3994.92,443.43,6579.710000000001,3700.78,1187.15,2317.42,196.21,3700.78,6371.07,150.09,5453.47,767.51,6371.070000000001,5346.79,2513.57,2548.66,284.56,5346.79,88.79,583.4183333333332,469.6591666666667,1124.8023768602998,163.53,74.74,82.55,16.47,3481.45,1
2023-08-26 20:00:00,470.98,20,5,1,-0.8660254037844386,0.5000000000000001,95.54,11.52000000000001,107.06,42.06,0.0,16.1,25.6,1009.6,2.6,106.52,41.52000000000001,0.0,17.200000000000003,24.200000000000003,1010.95,0.0,100.94,35.94,0.0,19.4,18.9,1012.0,2.1,89.96000000000001,24.960000000000008,0.0,17.2,15.000000000000004,1011.2,2.6,107.96,42.96000000000001,0.0,16.1,26.1,1010.8,2.1,-3402.0,69150.33333333333,67130.43402777778,10659.56578621264,61140.333333333336,64542.333333333336,71090.91666666667,78805.66666666667,59568.5,0.0613129644921552,0.0260115606936416,0.8918249380677125,0.000412881915772,0.0204376548307184,1586.49,226.72,62.85,367.1,97.66,102.87,857.2,5599.86,627.74,171.49,2092.04,403.41,501.49,3796.17,9905.04,1088.72,355.2,3639.85,644.76,942.55,6671.080000000001,5317.38,870.2,162.05,2280.57,366.16,702.02,4381.0,35.99,2.0,0.77,18.82,0.17,0.18,21.94,0.2815266207177767,0.6642446278121041,0.054228751470119,7078.59,1926.28,4909.26,243.05,7078.59,7474.18,2189.48,4988.71,295.99,7474.18,4559.96,1432.46,2746.85,380.65,4559.959999999999,5486.58,120.13,4813.04,553.41,5486.58,5354.02,1909.31,3062.45,382.26,5354.02,114.48999999999998,617.0616666666665,336.1829166666667,924.0131898102414,278.02,163.53,96.57,18.06,3622.91,1
2023-08-27 16:00:00,325.92,16,6,1,-0.8660254037844384,-0.5000000000000004,95.46339285714286,-5.413392857142867,90.05,25.049999999999997,0.0,23.6,8.649999999999999,1011.25,6.7,89.06,24.06,0.0,23.3,8.399999999999999,1011.2,6.7,84.91999999999999,19.919999999999987,0.0,22.8,6.599999999999998,1010.3,5.15,95.0,30.0,0.0,18.3,16.7,1009.8,3.6,100.94,35.94,0.0,19.4,18.9,1012.0,2.1,-2294.3333333333285,76198.16666666667,65839.91319444445,10163.309902230243,70513.16666666667,72807.5,77929.66666666667,59200.5,71090.91666666667,0.2736204065797412,0.0548385526457481,0.4600124797351818,0.1088716755740899,0.1026568854652389,10482.84,1572.58,377.87,3580.45,763.27,1001.78,7295.95,11154.12,1891.53,373.56,3948.46,786.17,964.48,7964.200000000001,11178.41,1398.78,369.5,4163.26,797.17,1373.22,8101.93,0.3,0.0,0.0,0.0,0.09,0.2,0.29,9905.04,1088.72,355.2,3639.85,644.76,942.55,6671.080000000001,0.1309500181275917,0.5646758072071071,0.3043741746653011,4335.47,350.48,2602.5,1382.49,4335.47,4891.98,424.36,3427.84,1039.78,4891.9800000000005,7062.28,506.44,6080.36,475.48,7062.279999999999,7367.22,510.43,5991.38,865.41,7367.22,4559.96,1432.46,2746.85,380.65,4559.959999999999,70.19999999999999,46.38166666666651,77.82458333333336,108.3342974307711,121.21,51.01,26.14,22.25,96.57,1
2023-08-27 17:00:00,1778.18,17,6,1,-0.9659258262890684,-0.2588190451025206,95.40982142857143,-0.4098214285714334,95.0,30.0,0.0,23.9,11.1,1010.9,7.7,90.05,25.049999999999997,0.0,23.6,8.649999999999999,1011.25,6.7,87.08000000000001,22.080000000000013,0.0,22.8,7.800000000000001,1010.9,7.2,93.02,28.019999999999996,0.0,18.9,15.0,1009.7,5.1,105.98,40.98,0.0,18.3,22.8,1011.3,0.0,-2623.6666666666715,74117.72222222223,65706.52083333333,10112.275561999948,67889.5,70513.16666666667,76071.75,64427.333333333336,68143.91666666667,0.3522785311543939,0.0604293263436464,0.3900194688624621,0.1090913688043084,0.0881813048351889,9866.41,1854.87,371.75,3118.42,738.04,695.91,6778.99,10482.84,1572.58,377.87,3580.45,763.27,1001.78,7295.95,11218.44,1581.2,363.66,4089.44,787.15,1183.23,8004.68,0.31,0.0,0.0,0.0,0.1,0.2,0.3,8736.35,663.83,245.09,3304.4,578.49,919.44,5711.25,0.2362609512292393,0.5537661936679059,0.2099728551028547,3778.77,494.83,2133.78,1150.16,3778.77,4335.47,350.48,2602.5,1382.49,4335.47,6205.3,549.55,4997.15,658.6,6205.3,6838.72,355.32,5553.59,929.81,6838.719999999999,6579.71,2141.36,3994.92,443.43,6579.710000000001,204.71000000000004,96.63333333333316,87.38083333333338,119.59052950422704,325.92,121.21,30.16,19.73,74.74,1
2023-08-27 19:00:00,351.86,19,6,1,-0.9659258262890684,0.2588190451025203,95.30535714285716,0.6846428571428476,95.99,30.989999999999995,0.0,23.05,12.499999999999996,1010.5,6.3999999999999995,98.06,33.06,0.0,23.3,13.400000000000002,1010.6,8.2,90.05,25.049999999999997,0.0,23.6,8.649999999999999,1011.25,6.7,87.98,22.980000000000004,0.0,21.1,10.0,1009.2,3.1,107.06,42.06,0.0,16.1,25.6,1009.6,2.6,-4264.0,68515.76388888889,65336.788194444445,10171.001630095798,59774.333333333336,64038.333333333336,70513.16666666667,74222.41666666667,61140.333333333336,0.4708229917230671,0.0891875047835642,0.2035775593435309,0.1198460512360729,0.1165658929137646,6385.33,1778.02,305.38,1268.09,508.89,330.55,4190.929999999999,8488.88,2089.91,358.5,2313.81,647.19,523.14,5932.55,10482.84,1572.58,377.87,3580.45,763.27,1001.78,7295.95,518.04,52.11,20.73,289.17,37.34,70.35,469.7000000000001,1586.49,226.72,62.85,367.1,97.66,102.87,857.2,0.1925507319739581,0.6925220187720533,0.1149272492539884,4582.6,1097.49,2836.81,648.3,4582.6,3886.55,918.24,2152.24,816.07,3886.55,4335.47,350.48,2602.5,1382.49,4335.47,6251.53,430.82,5079.48,741.23,6251.529999999999,7078.59,1926.28,4909.26,243.05,7078.59,-1735.04,391.6033333333333,153.34125000000003,365.9012416452013,43.14,1778.18,121.21,18.25,278.02,1
2023-08-28 19:00:00,981.71,19,0,0,-0.9659258262890684,0.2588190451025203,93.89642857142856,-2.406428571428578,91.49,26.489999999999995,0.0,17.799999999999997,15.25,1011.95,4.35,91.04,26.039999999999992,0.0,18.9,13.9,1012.3,4.6,85.55,20.549999999999997,0.0,20.85,8.899999999999999,1012.3,6.949999999999999,84.02,19.019999999999996,0.0,19.4,9.5,1010.6,5.1,100.04,35.03999999999999,0.0,21.1,16.699999999999996,1009.4,7.2,-4072.083333333336,66640.29166666667,63424.12847222222,9731.504431266718,57863.25,61935.333333333336,68473.66666666667,71026.66666666667,56278.75,0.4809938185097068,0.1023802539951547,0.222750926137166,0.0570565676976393,0.136818433660333,6224.42,1355.67,333.89,1652.77,266.88,803.71,4412.92,8743.86,1581.53,394.37,2903.21,451.68,1269.93,6600.720000000001,11411.73,2113.76,378.59,3234.65,673.43,1389.98,7790.41,659.92,103.57,14.29,363.72,35.17,127.85,644.6,1629.76,430.61,81.57,186.19,109.61,106.61,914.59,0.3162504069578158,0.5532324077949863,0.1305171852471977,4908.2,1284.28,2871.19,752.73,4908.200000000001,5485.75,1125.96,3586.1,773.69,5485.75,4870.9,421.58,3591.28,858.04,4870.9,3318.68,474.39,2189.48,654.81,3318.68,4701.67,905.31,3256.01,540.35,4701.67,-6.590000000000003,32.87166666666652,44.3616666666667,67.3959298646345,38.05,44.64,28.97,26.92,351.86,1
2023-08-28 20:00:00,2470.12,20,0,0,-0.8660254037844386,0.5000000000000001,93.8375,-0.8175000000000097,93.02,28.019999999999996,0.0,15.6,18.299999999999997,1011.0,4.6,91.49,26.489999999999995,0.0,17.799999999999997,15.25,1011.95,4.35,89.96000000000001,24.960000000000008,0.0,20.0,12.200000000000005,1012.6,6.7,82.04,17.040000000000006,0.0,19.4,8.400000000000002,1010.4,5.1,98.78,33.78,0.0,21.05,16.05,1008.0,6.7,-3364.25,63292.48611111112,63349.97222222222,9794.895766032172,54499.0,57863.25,66106.58333333333,74315.41666666667,53925.166666666664,0.7105263157894737,0.1085526315789473,0.1217105263157894,0.0032894736842105,0.0559210526315789,1600.54,442.75,94.24,205.04,52.52,125.94,920.49,6224.42,1355.67,333.89,1652.77,266.88,803.71,4412.92,10157.98,1641.54,411.79,3166.03,577.49,1366.56,7163.41,4836.06,802.48,114.57,2391.38,359.07,780.71,4448.210000000001,12.93,0.7,0.12,0.77,0.02,0.44,2.05,0.3136249559545811,0.5562259248339458,0.1301491192114731,4300.2,1359.94,2379.01,561.25,4300.200000000001,4908.2,1284.28,2871.19,752.73,4908.200000000001,5884.05,698.83,4401.0,784.22,5884.05,2300.97,274.55,1449.27,577.15,2300.97,4909.91,1121.68,3274.29,513.94,4909.91,943.66,191.62499999999983,70.60541666666671,194.71360332950005,981.71,38.05,30.2,24.53,101.39,1
2023-08-29 19:00:00,567.27,19,1,0,-0.9659258262890684,0.2588190451025203,92.42,0.5999999999999943,93.02,28.019999999999996,0.0,17.8,16.099999999999998,1013.0,4.9,93.02,28.019999999999996,0.0,17.8,16.099999999999998,1013.4,5.7,85.01,20.010000000000005,0.0,19.4,10.05,1014.4,1.05,77.0,12.0,0.0,15.6,9.4,1012.0,3.1,93.02,28.019999999999996,0.0,15.6,18.299999999999997,1011.0,4.6,-4336.416666666664,66290.70833333333,62122.743055555555,10025.317326917277,57440.833333333336,61777.25,68183.66666666667,69608.33333333333,54499.0,0.4336503810480297,0.0238908253086784,0.2571867430731966,0.1232586991197495,0.1620133514503456,7664.8,1854.58,124.62,1762.54,417.01,661.39,4820.14,10933.5,2237.81,227.6,3236.9,543.47,1239.78,7485.56,12362.7,2559.05,355.19,3783.57,573.63,1397.96,8669.400000000001,707.64,123.72,16.54,356.45,31.56,118.22,646.49,1600.54,442.75,94.24,205.04,52.52,125.94,920.49,0.0867897753060569,0.8236685083541608,0.0895417163397822,6367.11,793.18,4877.91,696.02,6367.110000000001,6030.18,1061.42,4281.78,686.98,6030.18,5267.11,1661.35,3148.47,457.29,5267.11,1587.43,351.82,982.16,253.45,1587.43,4300.2,1359.94,2379.01,561.25,4300.200000000001,-15.670000000000002,54.23166666666651,180.47375,524.4986911975423,59.3,74.97,81.79,49.58,981.71,1
2023-08-29 20:00:00,735.14,20,1,0,-0.8660254037844386,0.5000000000000001,92.3782142857143,2.621785714285707,95.0,30.0,0.0,17.8,17.2,1011.9,6.2,93.02,28.019999999999996,0.0,17.8,16.099999999999998,1013.0,4.9,89.96000000000001,24.960000000000008,0.0,18.9,13.300000000000004,1014.2,2.1,75.92,10.920000000000002,0.0,16.1,8.299999999999997,1011.9,3.1,93.92,28.919999999999987,0.0,14.4,20.0,1010.5,6.7,-3589.0,62896.347222222226,62095.77777777778,10047.56027287222,53851.833333333336,57440.833333333336,65756.25,72392.16666666667,51870.416666666664,0.2448979591836734,0.1326530612244897,0.4489795918367346,0.0,0.173469387755102,1889.2,367.02,20.22,217.67,104.32,137.12,846.35,7664.8,1854.58,124.62,1762.54,417.01,661.39,4820.14,11935.89,2438.07,245.5,3693.75,593.04,1325.31,8295.67,5878.91,1193.06,180.17,1912.63,311.41,737.96,4335.23,8.07,2.16,0.33,0.37,0.01,0.17,3.04,0.068869375170745,0.8356320493306795,0.0954985754985755,6609.88,573.67,5444.35,591.86,6609.88,6367.11,793.18,4877.91,696.02,6367.110000000001,6263.92,1740.12,3905.63,618.17,6263.92,1596.05,405.3,1015.36,175.39,1596.0500000000002,4171.83,1308.39,2320.48,542.96,4171.83,507.97,143.60833333333318,163.2054166666667,503.3690536166771,567.27,59.3,42.86,26.81,2470.12,1
