t,price,p,y,u,w,variable_cost,fixed_cost,startup_cost,revenue,profit
1249,60.54,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1250,62.35,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
1251,49.09,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1252,35.64,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1253,30.7,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1254,27.91,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1255,28.62,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1256,26.16,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1257,27.8,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1258,25.49,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1259,26.05,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1260,37.81,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1261,67.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
1262,44.97,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1263,56.04,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1264,52.47,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1265,47.03,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1266,53.4,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1267,40.64,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1268,38.93,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1269,33.06,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1270,33.82,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1271,37.84,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1272,35.46,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1273,39.68,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1274,44.99,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1275,36.4,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1276,35.33,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1277,32.01,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1278,22.8,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1279,21.85,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1280,20.12,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1281,21.64,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1282,20.17,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1283,15.35,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1284,20.24,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1285,70.33,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
1286,49.8,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1287,47.22,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1288,44.07,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1289,37.12,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1290,34.52,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1291,33.84,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1292,30.1,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1293,27.36,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
1294,28.38,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
1295,27.76,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
1296,32.4,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
1297,63.36,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
1298,151.17,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
1299,34.75,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
1300,26.4,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
1301,29.15,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
1302,21.26,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1303,13.38,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1304,2.81,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1305,0.06,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1306,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1307,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1308,15.51,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1309,59.94,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1310,56.8,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1311,31.32,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1312,24.52,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1313,22.88,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1314,20.79,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1315,20.46,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1316,20.58,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1317,19.31,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1318,20.49,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1319,24.48,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1320,30.44,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1321,42.03,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1322,48.86,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1323,22.24,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1324,16.36,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1325,16.42,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1326,8.6,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1327,9.93,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1328,8.61,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1329,8.13,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1330,11.78,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1331,2.98,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1332,6.86,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1333,36.76,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1334,32.48,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1335,24.46,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1336,20.45,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1337,12.92,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1338,11.1,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1339,14.93,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1340,14.2,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1341,9.31,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1342,6.24,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1343,3.24,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1344,14.82,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1345,17.83,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1346,17.97,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1347,8.21,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1348,0.09,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1349,-2.49,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
1350,-2.59,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
1351,-2.96,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
1352,-1.9,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
1353,-0.87,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
1354,0.88,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1355,-0.18,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
1356,13.11,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1357,19.9,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1358,21.8,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1359,17.99,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1360,19.25,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1361,18.09,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1362,15.62,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1363,15.94,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1364,8.24,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1365,8.03,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1366,14.71,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1367,14.94,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1368,15.65,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1369,20.53,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1370,20.82,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1371,20.42,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1372,24.1,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1373,16.08,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1374,6.15,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1375,2.91,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1376,10.68,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1377,19.53,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1378,17.58,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1379,11.63,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
1380,20.13,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
1381,58.14,171.0,1.0,1.0,-0.0,8550.0,2000.0,10000.0,9941.94,-10608.06
1382,82.17,171.0,1.0,0.0,-0.0,8550.0,2000.0,0.0,14051.07,3501.0699999999997
1383,97.51,171.0,1.0,-0.0,-0.0,8550.0,2000.0,-0.0,16674.21,6124.209999999999
1384,81.88,171.0,1.0,-0.0,-0.0,8550.0,2000.0,-0.0,14001.48,3451.4799999999996
1385,44.59,0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,0.0,0.0
1386,40.77,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1387,29.78,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1388,29.36,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1389,24.42,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1390,22.83,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1391,21.41,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1392,23.54,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1393,33.4,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1394,36.8,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1395,16.3,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1396,17.88,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1397,14.38,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1398,4.01,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1399,2.1,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1400,0.52,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1401,4.97,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1402,15.13,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1403,13.6,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1404,20.65,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1405,69.16,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
1406,55.86,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1407,58.56,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1408,34.56,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1409,35.81,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
1410,33.34,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
1411,54.13,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
1412,67.65,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
1413,42.64,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
1414,59.09,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
1415,88.98,171.0,1.0,1.0,-0.0,8550.0,2000.0,10000.0,15215.58,-5334.42
1416,106.86,171.0,1.0,-0.0,-0.0,8550.0,2000.0,-0.0,18273.06,7723.060000000001
1417,72.28,171.0,1.0,-0.0,0.0,8550.0,2000.0,-0.0,12359.880000000001,1809.880000000001
1418,247.4,171.0,1.0,-0.0,0.0,8550.0,2000.0,-0.0,42305.4,31755.4
1419,22.6,0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,0.0,0.0
1420,15.47,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1421,14.67,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1422,15.38,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1423,19.17,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1424,21.27,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1425,22.63,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
1426,20.4,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
1427,23.23,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
1428,53.75,171.0,1.0,1.0,-0.0,8550.0,2000.0,10000.0,9191.25,-11358.75
1429,214.93,171.0,1.0,0.0,-0.0,8550.0,2000.0,0.0,36753.03,26203.03
1430,84.83,171.0,1.0,-0.0,0.0,8550.0,2000.0,-0.0,14505.93,3955.9300000000003
1431,39.81,68.0,1.0,-0.0,0.0,3400.0,2000.0,-0.0,2707.08,-2692.92
1432,29.77,0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,0.0,0.0
1433,21.14,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1434,20.17,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1435,20.35,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1436,19.51,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1437,16.75,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1438,19.64,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1439,19.19,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1440,19.04,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1441,18.72,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1442,19.13,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1443,-0.45,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
1444,-2.85,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
1445,-3.69,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
1446,-5.28,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
1447,-4.95,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
1448,-3.86,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
1449,-3.37,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
1450,-2.86,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
1451,-1.58,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0
1452,22.08,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
1453,47.08,68.0,1.0,1.0,-0.0,3400.0,2000.0,10000.0,3201.44,-12198.56
1454,105.01,171.0,1.0,0.0,-0.0,8550.0,2000.0,0.0,17956.71,7406.709999999999
1455,110.65,171.0,1.0,-0.0,-0.0,8550.0,2000.0,-0.0,18921.15,8371.150000000001
1456,86.08,171.0,1.0,-0.0,0.0,8550.0,2000.0,-0.0,14719.68,4169.68
1457,39.0,0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,0.0,0.0
1458,35.41,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1459,30.81,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1460,22.56,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1461,25.19,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1462,20.35,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1463,18.42,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1464,23.6,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1465,26.86,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1466,26.3,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1467,23.52,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1468,41.05,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1469,40.15,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1470,22.6,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1471,24.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1472,33.42,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1473,35.67,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
1474,80.73,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
1475,47.23,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1476,17.92,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1477,20.69,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1478,28.73,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1479,35.29,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1480,30.01,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1481,19.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1482,32.4,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1483,21.48,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1484,24.9,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1485,24.6,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1486,21.2,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1487,19.3,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1488,21.22,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1489,12.8,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1490,18.85,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1491,18.24,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1492,8.98,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1493,-1.32,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
1494,-1.62,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
1495,-2.65,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
1496,-3.12,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
1497,-2.47,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
1498,17.51,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1499,26.48,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1500,4.26,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1501,25.8,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1502,31.09,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1503,36.34,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1504,37.96,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1505,36.77,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1506,26.32,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1507,22.46,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1508,21.55,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1509,23.78,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1510,22.37,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1511,23.37,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1512,24.5,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1513,36.24,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1514,33.85,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1515,17.44,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1516,-0.25,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
1517,-0.48,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
1518,-0.03,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
1519,0.75,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1520,18.39,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1521,14.7,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1522,14.5,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1523,11.32,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
1524,25.5,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
1525,76.18,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
1526,101.08,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
1527,62.67,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
1528,37.34,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1529,32.2,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1530,26.99,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1531,25.3,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1532,31.41,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1533,28.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1534,27.63,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1535,28.82,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
1536,33.87,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
1537,58.08,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
1538,116.84,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
1539,28.46,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1540,10.77,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1541,5.43,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1542,-0.45,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
1543,0.83,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
